,person_id,name,first_name,gender
6879,1383353,professor dr. arthur konnerth,arthur,M
6880,1264077,professor dr.-ing. harald schorn,harald,M
6881,1049310,professor dr. joachim fandrey,joachim,M
6882,1590925,dr. frank bühling,frank,M
6883,1781678,professor dr. christoph cornelißen,christoph,M
6884,1408549,professor dr. herbert reininger,herbert,M
6885,1426007,professorin dr. ilse storch,ilse,F
6886,1398024,privatdozent dr. jochen gläser,jochen,M
6887,167103861,professor dr.-ing. sascha spors,sascha,M
6888,1839151,dr. jens osterholz,jens,M
6889,1619730,dr. zane orinska,zane,F
6890,1182109,professor dr. jürg meyer zur capellen,zur,
6891,1654381,professorin dr. sabine klein,sabine,F
6892,1061750,dr. ilona funke,ilona,F
6893,19841322,professor dr. alexander kappes,alexander,M
6894,1192744,professor dr. ingo müller,ingo,M
6895,158273374,dr. patricia simon-assmann,patricia,F
6896,13513729,dr. albert benthien,albert,M
6897,1757616,privatdozent dr. martin väth,martin,M
6898,1360738,professor dr. roland spiller,roland,M
6899,1719943,professor dr. matthias holschneider,matthias,M
6900,242913137,dr. isabell stamm,isabell,F
6901,1258070,professor dr. georg schmeer,georg,M
6902,1086704,professor dr.-ing. harald hansmann,harald,M
6903,1464483,dr. thomas nagel,thomas,M
6904,261749827,"professor johannes rené van den brink, ph.d.","brink,",
6905,194658445,professor dr.-ing. heinz dauth,heinz,M
6906,1799960,professor dr. dmitri kuzmin,dmitri,M
6907,140514845,professor gary rhoades,gary,M
6908,263335045,dr. audrey cottet,audrey,F
6909,238197624,dr. oliver gloger,oliver,M
6910,318565276,dr. elias hobeika,elias,M
6911,183340741,professor dr. niels dingemanse,niels,M
6912,259990360,dr. yvonne döring,yvonne,F
6913,1610938,dr. ralf nickel,ralf,M
6914,16033605,dr. mirko krumpe,mirko,M
6915,1471095,professor dr. wilhelm bloch,wilhelm,M
6916,1874608,dr. igor bjelakovic,igor,M
6917,1752787,professor dr. cord brakebusch,cord,M
6918,990910,professor dr. hans-jochen bartels,hans-jochen,
6919,1462765,professorin dr. angela stevens,angela,F
6920,329666703,dr. ilias efthymiopoulos,ilias,M
6921,200204759,dr. rodney ast,rodney,M
6922,1045731,professor dr. harald engel,harald,M
6923,1234941,professor dr. rainer riemann,rainer,M
6924,254448,professor dr. gerd-joachim krauß,gerd-joachim,
6925,1713003,linda hentschel,linda,F
6926,81262085,dr. andreas stolzenburg,andreas,M
6927,41386019,dr. daniel zecher,daniel,M
6928,1671087,professor dr. wolfgang schönfeld,wolfgang,M
6929,16216523,professor dr. bernd smarsly,bernd,M
6930,1431989,professor dr. günter r. fuhr,r.,
6931,259548900,dr. nicole falkenhayner,nicole,F
6932,1681395,privatdozent dr. rudolf lösel,rudolf,M
6933,1395290,professor dr. elmar lange,elmar,M
6934,1349441,privatdozent dr. ingo fietze,ingo,M
6935,1205141,dr. gerd nürnberg,gerd,M
6936,1796303,privatdozent dr. thomas wellens,thomas,M
6937,1577558,privatdozent dr. heinrich kaak,heinrich,M
6938,1727468,privatdozentin dr. katja emmerich,katja,F
6939,240467042,"dr. ákos tibor kovács, ph.d.","kovács,",
6940,1564160,professor dr. reinhard mocek,reinhard,M
6941,243354156,dr. stefan czesla,stefan,M
6942,36575688,professor dr. volker grewe,volker,M
6943,45707873,dr.-ing. alexander scheuermann,alexander,M
6944,1533323,dr. pataya ruenkaew,pataya,
6945,1033202,professor dr. rolf diller,rolf,M
6946,1032548,dr. heyke diddens,heyke,F
6947,1331703,professor dr. herbert willems,herbert,M
6948,219661145,professor dr. m. lienhard schmitz,lienhard,M
6949,1901847,dr. batbajar,dr.,
6950,1182275,professor dr. kurt mendgen,kurt,M
6951,1671278,professor dr. ulrich frank,ulrich,M
6952,1813868,professor dr. jonathan harrington,jonathan,M
6953,1440114,privatdozent dr.-ing. jürgen klotz,jürgen,
6954,282098299,dr. bianca schröder-heurich,bianca,F
6955,1867136,professorin dr. christiane singer,christiane,F
6956,6670,professor dr.-ing. konrad zilch,konrad,M
6957,1736685,vera pedersen,vera,F
6958,1097637,professor dr. johannes hebebrand,johannes,M
6959,1781246,professor dr.-ing. nikolaus andreas adams,andreas,M
6960,1829520,dr. jan bohlen,jan,M
6961,1687995,professor dr. sergei viazov,sergei,M
6962,1846691,dr. dirk rüsch,dirk,M
6963,125746718,dr. annett püttmann,annett,F
6964,1740372,professor dr. peter kruschwitz,peter,M
6965,167644977,dr. dietmar haubfleisch,dietmar,M
6966,1686650,professor dr. günther rupprechter,günther,
6967,1125013,professor dr. dietrich kabelitz,dietrich,M
6968,1657636,professor dr. michael bruse,michael,M
6969,164353815,professor dr. antonius schneider,antonius,M
6970,1699443,dr. helga scheible,helga,F
6971,1946615,professor dr.-ing. n. plitea,n.,
6972,1419450,professorin dr. anette preiß,anette,F
6973,6629,professor dr. otmar dieter wiestler,dieter,M
6974,35449891,professor dr. christian könecke,christian,M
6975,1852791,professor dr. florian baumann,florian,M
6976,1498185,professorin dr. ute hüsken,ute,F
6977,1633414,professor dr. hartmut herrmann,hartmut,M
6978,256559206,"dr. sandra ribes miravet, ph.d.","miravet,",
6979,1021656,professor dr. heinz bude,heinz,M
6980,1681258,dr. florian rampf,florian,M
6981,162143709,dr. sophie helas,sophie,F
6982,1789004,professor dr. tobias rosefeldt,tobias,M
6983,1067172,professor dr. hermann-josef gertz,hermann-josef,
6984,142194534,professor dr. abdoul karim abu khashan,abu,M
6985,1695829,dr. wolfgang möder,wolfgang,M
6986,1634027,professor dr.-ing. hans herzog,hans,M
6987,241240568,dr. arie van der meijden,der,F
6988,1636523,professor dr. bernd gänsbacher,bernd,M
6989,240876385,professorin dr. zoë matthews,zoë,
6990,1506152,ulrich korwitz,ulrich,M
6991,201520945,professor dr. gernot müller,gernot,M
6992,253770905,dr.-ing. vaclav valenta,vaclav,M
6993,233212151,professor dr. werner eugster,werner,M
6994,1841378,professorin dr. wiebke möhring,wiebke,F
6995,1493751,professorin dr. regine heller,regine,F
6996,239032249,professor dr. sergio navarrete,sergio,M
6997,384621104,dr. sandra fluhrer,sandra,F
6998,1866150,professor dr.-ing. ilia roisman,ilia,M
6999,1842308,professorin dr. anja klöck,anja,F
7000,1453631,"professor dr. tilman heise, ph.d.","heise,",
7001,84784786,dr. sabine ohlemacher,sabine,F
7002,158291526,roman goldbach,roman,M
7003,114564817,"dr. salim abdulla, ph.d.","abdulla,",
7004,280298872,dr. dusan hirjak,dusan,M
7005,174387845,"kathleen m. park, ph.d.","park,",
7006,1336999,professor dr. karl-theodor zauzich,karl-theodor,
7007,240886088,"professor dr. sebastian findeisen, ph.d.","findeisen,",
7008,1604203,professor dr. detlev stöver,detlev,M
7009,354645131,dr. dorothée möller,dorothée,
7010,1175056,professor dr. mario markus,mario,M
7011,1724618,anne friedrich,anne,F
7012,1606906,professorin dr. cornelia herschbach,cornelia,F
7013,1686531,professor dr. heinrich päs,heinrich,M
7014,1423644,professor dr. thorsten pawletta,thorsten,M
7015,1429229,professor dr. wolfgang lukas,wolfgang,M
7016,196590391,dr. michael zick,michael,M
7017,1494076,professor dr.-ing. bodo heimann,bodo,M
7018,208764840,professor dr. dominik horinek,dominik,M
7019,323199408,anke berghaus-sprengel,anke,F
7020,1375305,privatdozent dr. claus metzner,claus,M
7021,1859672,dr. choimaa dulamsuren,choimaa,
7022,1842946,professor dr. thomas krey,thomas,M
7023,14436038,professor dr. christoph kayser,christoph,M
7024,1787455,dr. jörg-detlef drenckhahn,jörg-detlef,
7025,320655680,"dr. rim hjeij, ph.d.","hjeij,",
7026,1339751,professor dr. walter zieglgänsberger,walter,M
7027,1009854,professor dr. horst wolfgang böhme,wolfgang,M
7028,264484527,professor dr. jonathan c. tan,c.,
7029,35735572,privatdozent dr. hans-jörg hippe,hans-jörg,
7030,252362954,professor dr. marcos romualdo costa,romualdo,M
7031,1432094,professor dr. gerhard jakob,gerhard,M
7032,1718536,professor dr. jürgen klingauf,jürgen,
7033,1773768,privatdozentin dr. margarete wagner-braun,margarete,F
7034,1730689,professor dr. markus stoffels,markus,M
7035,31640604,professor david markovitz,david,M
7036,1602075,professorin dr. kerstin kutsche,kerstin,F
7037,1635313,professor dr. jörg hoffmann,jörg,
7038,2014629,"professor eyal winter, ph.d.","winter,",
7039,23856151,professor dr. christian g. bien,g.,
7040,1260806,professor dr. berthold schneider,berthold,M
7041,1791309,professor dr. ulf landmesser,ulf,M
7042,1645393,professorin dr. kristin bührig,kristin,F
7043,1600363,professor dr. michael gotthardt,michael,M
7044,170006144,dr. andreas busch,andreas,M
7045,1873641,professor dr. thomas korn,thomas,M
7046,79091567,"dr. josef cyrys, ph.d.","cyrys,",
7047,1360489,dr. peter lemansky,peter,M
7048,1604733,dr. hermann hartmann,hermann,M
7049,221283692,dr. mathias joachim krause,joachim,M
7050,1348107,professor dr.-ing. dieter petrak,dieter,M
7051,864505,professorin dr. victoria von flemming,von,M
7052,109423627,dr. sebastian dolff,sebastian,M
7053,1027957,professorin dr. marianne danckwardt,marianne,F
7054,68749097,professorin dr. gisela bretzel,gisela,F
7055,1746655,charalambos anastassiadis,charalambos,M
7056,364857520,dr. christian patzig,christian,M
7057,1729320,privatdozent dr. niels teich,niels,M
7058,1765537,dr. ruth danzeisen,ruth,F
7059,1641593,professor dr. peter burschel,peter,M
7060,1155560,professor dr. werner kunz,werner,M
7061,1954068,dr. o. a. kayumov,a.,
7062,218880692,dr. felix heitkamp,felix,M
7063,27972194,professorin dr. hella von unger,von,M
7064,109977311,beate fraß,beate,F
7065,215918541,professor dr. christoph düllmann,christoph,M
7066,1078157,professor dr. gerd graßhoff,gerd,M
7067,1761073,professor dr. christof breitsameter,christof,M
7068,239810754,dr. sandra jeffers,sandra,F
7069,1696050,privatdozent dr. alexander welk,alexander,M
7070,1685695,professor dr. markus fuchs,markus,M
7071,1809336,dr. andreas rang,andreas,M
7072,1242890,professorin dr. gabriele maria rune,maria,F
7073,1862353,professorin dr. dorit bosse,dorit,F
7074,1721053,professor dr. christian calliess,christian,M
7075,80053842,professor dr. arne thomas,arne,M
7076,1794435,dr. marc bartels,marc,M
7077,215859447,professor dr. jochen schieck,jochen,M
7078,16542730,dr. tawun remsungnen,tawun,
7079,34712610,dr. ulrich vogel,ulrich,M
7080,1798966,ralph pries,ralph,M
7081,215689138,professorin dr. helga seeden,helga,F
7082,1423723,dr. ernst-christian landsberg,ernst-christian,
7083,24817677,professor ke-gang wang,ke-gang,
7084,1855821,dr. ingo klaucke,ingo,M
7085,1217742,professor dr. günther plickert,günther,
7086,1582255,dr. christoph jahr,christoph,M
7087,154297363,dr. stefan mendach,stefan,M
7088,1355187,professor dr. matthias dobbelstein,matthias,M
7089,348032577,dr. raffaela baechler,raffaela,F
7090,1671732,professorin dr. christiane tietz,christiane,F
7091,1144910,professor dr. frank-dieter kopinke,frank-dieter,
7092,193296905,dr. sascha feuerhahn,sascha,M
7093,262004,privatdozent dr. daniel köhn,daniel,M
7094,1277224,professor dr. udo seedorf,udo,M
7095,52957296,professor dr. shlomo berger,shlomo,M
7096,1128190,monika stoermer,monika,F
7097,1073333,professor dr. achim goepferich,achim,M
7098,65943267,dr. magda babina,magda,F
7099,1037655,professor dr. ralf dringen,ralf,M
7100,143463671,"privatdozent dr. frank thomas wunderlich, ph.d.","wunderlich,",
7101,1688208,professor dr. sebastian braun,sebastian,M
7102,223873766,dr. markus zowislok,markus,M
7103,27952646,professor dr. manfred alsheimer,manfred,M
7104,6283,professor dr. konrad samwer,konrad,M
7105,199971994,dr. cornelia jäger,cornelia,F
7106,52896097,peter renze,peter,M
7107,1333074,professor dr. jürgen h. wolff,h.,
7108,1710594,dr. oswald pietzsch,oswald,M
7109,1019634,professor dr. hermann bujard,hermann,M
7110,1612658,professor dr. christopher nimsky,christopher,M
7111,1133711,professor dr.-ing. wolfgang klose,wolfgang,M
7112,1815473,professorin dr. alicja nagórko,alicja,F
7113,219131100,professor dr. chuan liu,chuan,?
7114,1188558,professor dr. peter a. miglus,a.,
7115,49066635,dr. jürgen baudewig,jürgen,
7116,1163610,professorin dr. mechthild leutner,mechthild,F
7117,1459646,professor dr. werner meyer,werner,M
7118,43475376,professor dr. alexander ludwig,alexander,M
7119,1617530,professor dr. thomas baier,thomas,M
7120,1613956,dr. elmar fischer,elmar,M
7121,118846289,professor dr. jose torrent,jose,M
7122,162654767,cécile chambon,cécile,
7123,1429077,dr. joachim groß,joachim,M
7124,219922237,professor dr. piotr sniady,piotr,M
7125,1768555,dr. corinna klein,corinna,F
7126,1008769,professor dr. hans böhringer,hans,M
7127,211618198,professor dr.-ing. patrick kaeding,patrick,M
7128,1001124,dr. jörg becker,jörg,
7129,1119891,privatdozent dr. dietmar janietz,dietmar,M
7130,1265971,professor dr. jürgen schrader,jürgen,
7131,1781063,professorin dr. solvay gerke,solvay,F
7132,75486672,dr. markus rex,markus,M
7133,27623894,dr. tobias langenberg,tobias,M
7134,1618833,dr. heiko lokstein,heiko,M
7135,105369007,professor dr. martin paul nawrot,paul,M
7136,1478130,dr. friedrich dönau,friedrich,M
7137,1752749,dr. daniel kalanovic,daniel,M
7138,162628576,delia magaly montalvan carrion,montalvan,
7139,1809599,professor dr. patrick heinrich,patrick,M
7140,1691858,dr. cordula rauwolf,cordula,F
7141,1780471,dr. alexander stegh,alexander,M
7142,2027347,"professor dr. kenneth m. halanych, ph.d.","halanych,",
7143,1193324,professor dr. wolfgang g. müller,g.,
7144,193732945,dr. susanne brandner,susanne,F
7145,141886872,professor dr.-ing. andreas kirstädter,andreas,M
7146,1802849,professor dr. ralf köhl,ralf,M
7147,224065795,dr. andreas brandstaetter,andreas,M
7148,1530829,professor dr. ulf riebesell,ulf,M
7149,170232683,dr.-ing. anja buchwalder,anja,F
7150,1679953,professor dr.-ing. ralph kennel,ralph,M
7151,1674814,professorin dr. anita ignatius,anita,F
7152,1596858,professorin dr. ria baumgraß,ria,F
7153,1040697,professor dr. christian edelmann,christian,M
7154,276799893,dr. hendrik bentmann,hendrik,M
7155,1702272,professor dr. steffen hillmert,steffen,M
7156,15725298,professor dr.-ing. peter nyhuis,peter,M
7157,1799337,"professor gareth griffiths, ph.d.","griffiths,",
7158,1653595,dr. detlef vullhorst,detlef,M
7159,1804464,"privatdozent dr. helmut laufs, ph.d.","laufs,",
7160,1652028,dr. elke löffler,elke,F
7161,1637863,professor dr. hubert job,hubert,M
7162,66969059,dr. benedikt reuter,benedikt,M
7163,1319004,professor dr. winfried wehle,winfried,M
7164,179038636,professorin dr. janine splettstößer,janine,F
7165,1513906,professor dr. stefan luding,stefan,M
7166,59696361,dr. christian reinke,christian,M
7167,1005863,dr. steffen blottner,steffen,M
7168,149546939,privatdozent dr. markus krane,markus,M
7169,1503307,dr. birgit klein,birgit,F
7170,1289135,professorin dr. birte steiniger,birte,F
7171,1998952,professor dr. pablo silva,pablo,M
7172,76654039,dr. hermann kampermann,hermann,M
7173,1749504,privatdozent dr. joachim uhrig,joachim,M
7174,1120420,professor dr. holger jeske,holger,M
7175,1410809,professor dr. frank gaunitz,frank,M
7176,1628895,professor dr. nikolaus böttcher,nikolaus,M
7177,58078278,dr.-ing. sangbong yi,sangbong,
7178,55907976,nina wieczorek,nina,F
7179,1739393,professor dr. olaf picker,olaf,M
7180,1968839,professor dr. stanislav k. filatov,k.,
7181,1784340,dr. manfred von roncador,von,M
7182,1014798,professor dr. günter breithardt,günter,
7183,1541462,dr. sophia totzeva,sophia,F
7184,239675132,dr. simone diverio,simone,F
7185,273133685,dr. christian krumm,christian,M
7186,320992773,jens hartwig,jens,M
7187,318859924,dr. dominik lorenz,dominik,M
7188,1654044,dr. anke waha,anke,F
7189,116223391,professorin dr. cristina de campos,de,?
7190,1767495,professor dr. mark zöller,mark,M
7191,203356415,dr. amelia m. stutz,m.,
7192,1761216,privatdozent dr. dirk hempel,dirk,M
7193,56911446,professorin dr. katja wingenfeld,katja,F
7194,1386038,professor dr. mats rooth,mats,M
7195,1800363,professor dr. kai hildner,kai,?
7196,1663675,privatdozent dr. yuncai hu,yuncai,
7197,1391863,professor dr. nils-claudius gellrich,nils-claudius,
7198,252834566,dr. anna luise katharina kleine borgmann,kleine,
7199,1656064,dr. ulf reimer,ulf,M
7200,260986,professor dr. viktor pidstrygach,viktor,M
7201,1397780,professor dr. michael bonitz,michael,M
7202,17628931,professorin dr. ute schneider,ute,F
7203,1514441,dr. kurt maurer,kurt,M
7204,1767617,professorin dr. andrea walther,andrea,F
7205,969339,professorin dr. heike behrend,heike,F
7206,1787191,dr. guido westhoff,guido,M
7207,281204711,dr. anna-lena steckelberg,anna-lena,
7208,1191132,professor dr. hubert mönnikes,hubert,M
7209,1751743,dr. eckhard john,eckhard,M
7210,1650085,dr. karsten stahnke,karsten,M
7211,258728423,dr. johannes rennig,johannes,M
7212,1191481,dr. k. thomas moesta,thomas,M
7213,1734212,professorin dr. natali stegmann,natali,F
7214,1599488,professor dr. walther dürr,walther,M
7215,1828016,jörg antoine,jörg,
7216,233857648,dr. daniel betz,daniel,M
7217,1072378,professor dr. burkhard göke,burkhard,M
7218,1713748,professor dr. martin breunig,martin,M
7219,23303102,dr. traute crüger,traute,F
7220,231596098,professor dr.-ing. klaus hofmann,klaus,M
7221,1450467,professor dr. hermann müller,hermann,M
7222,1764942,professorin dr.-ing. petra von both,von,M
7223,1798553,professor dr. zhi-gong wang,zhi-gong,
7224,1326370,professor dr. wolfgang wiemer,wolfgang,M
7225,1724241,dr. susanna kempin,susanna,F
7226,1629687,professor dr. florian banhart,florian,M
7227,1791835,professorin dr. susanne lepsius,susanne,F
7228,1223069,professor dr.-ing. gerhard pusch,gerhard,M
7229,13514124,dr. miriam primbs,miriam,F
7230,1183307,professor dr. erling von mende,von,M
7231,1765972,dr. carsten matz,carsten,M
7232,6119,professor dr. dietmar petzina,dietmar,M
7233,256441883,dr. carsten amrhein,carsten,M
7234,1663955,dr.-ing. marek vanco,marek,M
7235,1685923,dr. olena berger,olena,F
7236,1798517,professorin dr. andrea hampel,andrea,F
7237,280424128,dr. gudrun sproesser,gudrun,F
7238,1690749,professor dr. thilo hackert,thilo,M
7239,1857927,"professor john m. sullivan, ph.d.","sullivan,",
7240,109014515,professor dr. holger giese,holger,M
